ps_code,mp_code,monitor_time,pollutant_code,pollutant_name,strength,standard_value,remark,status,data_status,create_time,update_time,day,company
2FD86C1B7A1ED71B8697F15DAE0B56D5,2FD86C1B7A1ED71BB2A797FE3F46BDCA,2023-08-01 00:00:00,001,颗粒物,2.286,20,,0,0,2023-08-02T12:35:00.967,2023-08-02T12:35:00.967,20230801,滁州皖能环保电力有限公司
2FD86C1B7A1ED71B8697F15DAE0B56D5,2FD86C1B7A1ED71BB2A797FE3F46BDCA,2023-08-01 00:00:00,002,二氧化硫,23.71,80,,0,0,2023-08-02T12:35:00.967,2023-08-02T12:35:00.967,20230801,滁州皖能环保电力有限公司
2FD86C1B7A1ED71B8697F15DAE0B56D5,2FD86C1B7A1ED71BB2A797FE3F46BDCA,2023-08-01 00:00:00,003,氮氧化物,156.276,250,,0,0,2023-08-02T12:35:00.967,2023-08-02T12:35:00.967,20230801,滁州皖能环保电力有限公司
2FD86C1B7A1ED71B8697F15DAE0B56D5,2FD86C1B7A1ED71BB2A797FE3F46BDCA,2023-08-01 00:00:00,004,一氧化碳,4.008,80,,0,0,2023-08-02T12:35:00.967,2023-08-02T12:35:00.967,20230801,滁州皖能环保电力有限公司
2FD86C1B7A1ED71B8697F15DAE0B56D5,2FD86C1B7A1ED71BB2A797FE3F46BDCA,2023-08-01 00:00:00,008,氯化氢,12.125,50,,0,0,2023-08-02T12:35:00.967,2023-08-02T12:35:00.967,20230801,滁州皖能环保电力有限公司
F3AB5916A417E48ECB547BEEFED990BC,F3AB5916A417E48E76147A84E009E6C1,2023-08-01 00:00:00,001,颗粒物,0.986,10,,0,0,2023-08-02T12:35:03.09,2023-08-03T14:30:59.817,20230801,上海维皓再生能源有限公司
F3AB5916A417E48ECB547BEEFED990BC,F3AB5916A417E48E76147A84E009E6C1,2023-08-01 00:00:00,002,二氧化硫,6.158,50,,0,0,2023-08-02T12:35:03.087,2023-08-03T14:30:59.817,20230801,上海维皓再生能源有限公司
F3AB5916A417E48ECB547BEEFED990BC,F3AB5916A417E48E76147A84E009E6C1,2023-08-01 00:00:00,003,氮氧化物,155.049,200,,0,0,2023-08-02T12:35:03.09,2023-08-03T14:30:59.817,20230801,上海维皓再生能源有限公司
F3AB5916A417E48ECB547BEEFED990BC,F3AB5916A417E48E76147A84E009E6C1,2023-08-01 00:00:00,004,一氧化碳,0.377,50,,0,0,2023-08-02T12:35:03.09,2023-08-03T14:30:59.817,20230801,上海维皓再生能源有限公司
F3AB5916A417E48ECB547BEEFED990BC,F3AB5916A417E48E76147A84E009E6C1,2023-08-01 00:00:00,008,氯化氢,5.658,10,,0,0,2023-08-02T12:35:03.09,2023-08-03T14:30:59.817,20230801,上海维皓再生能源有限公司
F3AB5916A417E48ECB547BEEFED990BC,F3AB5916A417E48E12A9389056C5ABEC,2023-08-01 00:00:00,001,颗粒物,,10,,0,0,2023-08-02T12:35:02.46,2023-08-03T14:30:59.817,20230801,上海维皓再生能源有限公司
F3AB5916A417E48ECB547BEEFED990BC,F3AB5916A417E48E12A9389056C5ABEC,2023-08-01 00:00:00,002,二氧化硫,,50,,0,0,2023-08-02T12:35:02.46,2023-08-03T14:30:59.817,20230801,上海维皓再生能源有限公司
F3AB5916A417E48ECB547BEEFED990BC,F3AB5916A417E48E12A9389056C5ABEC,2023-08-01 00:00:00,003,氮氧化物,,200,,0,0,2023-08-02T12:35:02.46,2023-08-03T14:30:59.817,20230801,上海维皓再生能源有限公司
F3AB5916A417E48ECB547BEEFED990BC,F3AB5916A417E48E12A9389056C5ABEC,2023-08-01 00:00:00,004,一氧化碳,,50,,0,0,2023-08-02T12:35:02.46,2023-08-03T14:30:59.817,20230801,上海维皓再生能源有限公司
F3AB5916A417E48ECB547BEEFED990BC,F3AB5916A417E48E12A9389056C5ABEC,2023-08-01 00:00:00,008,氯化氢,,10,,0,0,2023-08-02T12:35:02.463,2023-08-03T14:30:59.817,20230801,上海维皓再生能源有限公司
47BBC3FD1296366577070DB87052D2EA,47BBC3FD129636656856552D16ACF107,2023-08-01 00:00:00,001,颗粒物,2.157,20,,0,0,2023-08-02T12:35:03.597,2023-08-03T14:30:59.817,20230801,清远市中田新能源有限公司
47BBC3FD1296366577070DB87052D2EA,47BBC3FD129636656856552D16ACF107,2023-08-01 00:00:00,002,二氧化硫,25.257,80,,0,0,2023-08-02T12:35:03.597,2023-08-03T14:30:59.817,20230801,清远市中田新能源有限公司
47BBC3FD1296366577070DB87052D2EA,47BBC3FD129636656856552D16ACF107,2023-08-01 00:00:00,003,氮氧化物,173.29,250,,0,0,2023-08-02T12:35:03.597,2023-08-03T14:30:59.817,20230801,清远市中田新能源有限公司
47BBC3FD1296366577070DB87052D2EA,47BBC3FD129636656856552D16ACF107,2023-08-01 00:00:00,004,一氧化碳,1.295,80,,0,0,2023-08-02T12:35:03.597,2023-08-03T14:30:59.817,20230801,清远市中田新能源有限公司
47BBC3FD1296366577070DB87052D2EA,47BBC3FD129636656856552D16ACF107,2023-08-01 00:00:00,008,氯化氢,16.8,29,,0,0,2023-08-02T12:35:03.597,2023-08-03T14:30:59.817,20230801,清远市中田新能源有限公司
47BBC3FD1296366577070DB87052D2EA,47BBC3FD12963665A114FF2E73E93BC1,2023-08-01 00:00:00,001,颗粒物,1.351,20,,0,0,2023-08-02T12:35:03.613,2023-08-03T14:30:59.817,20230801,清远市中田新能源有限公司
47BBC3FD1296366577070DB87052D2EA,47BBC3FD12963665A114FF2E73E93BC1,2023-08-01 00:00:00,002,二氧化硫,24.972,80,,0,0,2023-08-02T12:35:03.613,2023-08-03T14:30:59.817,20230801,清远市中田新能源有限公司
47BBC3FD1296366577070DB87052D2EA,47BBC3FD12963665A114FF2E73E93BC1,2023-08-01 00:00:00,003,氮氧化物,159.074,250,,0,0,2023-08-02T12:35:03.613,2023-08-03T14:30:59.817,20230801,清远市中田新能源有限公司
47BBC3FD1296366577070DB87052D2EA,47BBC3FD12963665A114FF2E73E93BC1,2023-08-01 00:00:00,004,一氧化碳,0.892,80,,0,0,2023-08-02T12:35:03.613,2023-08-03T14:30:59.817,20230801,清远市中田新能源有限公司
47BBC3FD1296366577070DB87052D2EA,47BBC3FD12963665A114FF2E73E93BC1,2023-08-01 00:00:00,008,氯化氢,17.618,29,,0,0,2023-08-02T12:35:03.617,2023-08-03T14:30:59.817,20230801,清远市中田新能源有限公司
47BBC3FD1296366577070DB87052D2EA,47BBC3FD129636655E18CE8296FFD894,2023-08-01 00:00:00,001,颗粒物,1.723,20,,0,0,2023-08-02T12:35:03.61,2023-08-03T14:30:59.817,20230801,清远市中田新能源有限公司
47BBC3FD1296366577070DB87052D2EA,47BBC3FD129636655E18CE8296FFD894,2023-08-01 00:00:00,002,二氧化硫,19.771,80,,0,0,2023-08-02T12:35:03.61,2023-08-03T14:30:59.817,20230801,清远市中田新能源有限公司
47BBC3FD1296366577070DB87052D2EA,47BBC3FD129636655E18CE8296FFD894,2023-08-01 00:00:00,003,氮氧化物,166.366,250,,0,0,2023-08-02T12:35:03.61,2023-08-03T14:30:59.817,20230801,清远市中田新能源有限公司
47BBC3FD1296366577070DB87052D2EA,47BBC3FD129636655E18CE8296FFD894,2023-08-01 00:00:00,004,一氧化碳,1.925,80,,0,0,2023-08-02T12:35:03.61,2023-08-03T14:30:59.817,20230801,清远市中田新能源有限公司
47BBC3FD1296366577070DB87052D2EA,47BBC3FD129636655E18CE8296FFD894,2023-08-01 00:00:00,008,氯化氢,17.764,29,,0,0,2023-08-02T12:35:03.613,2023-08-03T14:30:59.817,20230801,清远市中田新能源有限公司
C0B2A439FE4DBF1D2B5096C4F5A35856AF58BFDF6FA7E10B6B04BF68DA5D0D26A1AF36537C8C91F3,C0B2A439FE4DBF1D2B5096C4F5A358560573CD05618C491DCB7ACCE1693E7A48AF1BB304DEFF7291,2023-08-01 00:00:00,001,颗粒物,2.588,20,,0,0,2023-08-02T12:35:05,2023-08-03T14:30:59.817,20230801,威海艾山环境再生能源有限公司
C0B2A439FE4DBF1D2B5096C4F5A35856AF58BFDF6FA7E10B6B04BF68DA5D0D26A1AF36537C8C91F3,C0B2A439FE4DBF1D2B5096C4F5A358560573CD05618C491DCB7ACCE1693E7A48AF1BB304DEFF7291,2023-08-01 00:00:00,002,二氧化硫,27.57,80,,0,0,2023-08-02T12:35:05,2023-08-03T14:30:59.817,20230801,威海艾山环境再生能源有限公司
C0B2A439FE4DBF1D2B5096C4F5A35856AF58BFDF6FA7E10B6B04BF68DA5D0D26A1AF36537C8C91F3,C0B2A439FE4DBF1D2B5096C4F5A358560573CD05618C491DCB7ACCE1693E7A48AF1BB304DEFF7291,2023-08-01 00:00:00,003,氮氧化物,172.4,250,,0,0,2023-08-02T12:35:05,2023-08-03T14:30:59.817,20230801,威海艾山环境再生能源有限公司
